start,end
56.634,56.698
56.73,56.826
56.858,57.082
57.114,57.306
57.338,57.498
57.53,57.722
57.754,57.914
57.946,58.138
58.138,58.298
58.33,58.522
58.554,58.714
58.746,58.938
58.97,59.13
59.162,59.354
59.386,59.994
59.386,60.186
60.026,60.186
60.218,60.41
60.442,60.506
60.538,60.602
60.634,60.826
60.858,61.018
61.05,61.242
61.274,61.338
61.37,61.434
61.466,61.658
61.69,61.85
61.882,62.074
62.106,62.17
62.17,62.202
62.234,62.426
62.458,62.65
62.682,62.842
62.874,62.906
62.938,63.034
63.066,63.226
63.258,63.45
63.482,63.642
63.674,63.866
63.898,64.058
64.09,64.282
64.314,64.474
64.506,64.698
64.73,64.89
64.922,65.114
65.146,65.306
65.338,65.53
65.562,65.754
65.786,65.946
65.978,66.17
66.202,66.362
66.394,66.586
66.618,66.778
66.81,67.162
67.194,67.354
67.386,67.578
67.61,67.77
67.802,67.994
68.026,68.186
68.218,68.41
68.442,68.602
68.634,68.826
68.858,69.05
69.082,69.242
69.274,69.466
69.498,69.658
69.69,69.85
69.882,70.042
70.074,70.266
70.298,70.458
70.49,70.65
70.682,70.842
70.874,71.066
71.098,71.258
71.29,71.482
71.482,71.61
71.642,71.834
71.866,72.058
72.058,72.218
72.25,72.442
72.474,72.57
72.602,72.794
72.826,72.986
73.018,73.178
73.21,73.37
73.402,73.562
73.594,73.754
73.786,73.978
74.01,74.17
74.202,74.394
74.426,74.586
74.618,74.81
74.842,75.066
75.098,75.29
75.322,75.514
75.546,75.706
75.738,75.93
75.962,76.122
76.154,76.346
76.378,76.506
76.538,76.73
76.762,76.922
76.954,77.05
77.082,77.146
77.178,77.338
77.37,77.562
77.594,77.754
77.786,77.978
78.01,78.202
78.234,78.394
78.426,80.282
80.314,80.826
80.858,81.018
81.05,81.242
81.274,81.434
81.466,81.658
81.69,81.882
81.914,82.074
82.106,82.298
82.33,82.49
82.522,82.714
82.746,82.906
82.938,83.13
83.162,83.322
83.354,83.546
83.578,83.738
83.77,83.962
83.994,84.154
84.186,84.282
84.314,84.378
84.378,84.506
84.538,84.73
84.762,84.922
84.954,85.082
85.114,85.306
85.338,85.498
85.53,85.722
85.754,85.818
85.85,85.914
85.946,86.138
86.17,86.33
86.362,86.554
86.586,86.746
86.778,86.97
87.002,87.162
87.194,87.386
87.418,87.482
87.514,87.546
87.578,87.77
87.802,87.866
87.898,87.962
87.994,88.154
88.186,88.25
88.25,88.314
88.346,88.506
88.538,88.602
88.634,88.73
88.762,88.89
88.922,88.954
88.986,89.05
89.082,89.242
89.274,89.338
89.37,89.434
89.466,89.626
89.658,89.754
89.786,89.85
89.85,89.978
90.01,90.17
90.202,90.362
90.394,90.49
90.522,90.586
90.618,90.81
90.842,90.906
90.938,90.938
90.97,91.162
91.194,91.258
91.29,91.322
91.354,91.546
91.578,91.642
91.674,91.738
91.77,91.962
91.962,92.026
92.058,92.122
92.122,92.314
92.346,92.41
92.442,92.506
92.538,92.73
92.762,92.826
92.858,92.922
92.954,93.146
93.178,93.338
93.37,93.594
93.626,93.818
93.85,94.01
94.042,94.234
94.266,94.426
94.458,94.65
94.682,94.842
94.874,95.034
95.066,95.226
95.258,95.45
95.482,95.642
95.674,95.834
95.866,95.994
96.026,96.218
96.25,96.346
96.378,96.538
96.57,96.73
96.762,96.922
96.954,97.146
97.178,97.338
97.37,97.562
97.594,97.722
97.754,97.946
97.978,98.138
98.17,98.33
98.362,98.522
98.554,98.746
98.778,98.938
98.97,99.098
99.13,99.29
99.322,99.514
99.546,99.738
99.77,99.93
99.962,100.154
100.186,100.346
100.378,100.57
100.602,100.762
100.794,100.986
101.018,101.146
101.178,101.338
101.37,101.53
101.562,101.69
101.722,101.882
101.914,102.106
102.138,102.266
102.298,102.49
102.522,102.714
102.746,102.906
102.938,103.13
103.162,103.322
103.354,103.546
103.578,103.738
103.77,103.93
103.962,104.122
104.154,104.346
104.346,104.474
104.506,104.698
104.73,104.89
104.922,105.082
105.114,105.274
105.306,105.498
105.53,105.722
105.754,105.914
105.946,106.138
106.17,106.33
106.362,106.426
106.458,106.554
106.586,106.746
106.778,106.97
107.002,107.162
107.194,107.354
107.386,107.546
107.578,107.77
107.802,107.962
107.994,108.09
108.122,108.122
108.154,108.282
108.314,108.506
108.538,108.698
108.73,108.89
108.922,109.082
109.114,109.274
109.306,109.498
109.53,109.562
109.594,109.658
109.69,109.818
109.85,110.01
110.042,110.234
110.266,110.394
110.426,110.618
110.65,110.81
110.842,111.034
111.066,111.13
111.162,111.226
111.258,111.45
111.482,111.674
111.706,111.866
111.898,112.09
112.122,112.282
112.314,112.57
112.602,112.762
112.794,113.082
113.114,113.274
113.306,113.498
113.53,113.69
113.722,113.914
113.946,114.106
114.138,114.33
114.362,114.522
114.554,114.714
114.746,114.938
114.97,115.13
115.162,115.354
115.386,115.546
115.578,115.738
115.738,115.898
115.93,116.122
116.154,116.314
116.346,116.506
116.538,116.698
116.73,116.922
116.954,117.018
117.05,117.114
117.146,117.306
117.338,117.498
117.53,117.69
117.722,117.914
117.946,118.106
118.138,118.298
118.33,118.49
118.522,118.682
118.714,118.874
118.906,119.098
119.13,119.29
119.322,119.514
119.546,119.706
119.738,119.93
119.962,120.09
120.122,120.282
120.314,120.474
120.506,120.698
120.73,120.922
120.954,121.114
121.146,121.338
121.37,121.53
121.562,121.722
121.722,121.882
121.914,122.106
122.138,122.266
122.298,122.458
122.49,122.65
122.682,122.874
122.906,123.066
123.098,123.29
123.322,123.418
123.45,123.642
123.674,123.866
123.898,124.026
124.058,124.25
124.282,124.442
124.474,124.666
124.698,124.826
124.858,125.018
125.05,125.21
125.242,125.434
125.466,125.626
125.658,125.85
125.882,126.01
126.042,126.202
126.234,126.394
126.426,126.586
126.618,126.81
126.842,126.97
127.002,127.194
127.226,127.386
127.386,127.578
127.61,127.77
127.802,127.994
128.026,128.186
128.218,128.41
128.442,128.602
128.634,128.826
128.858,129.018
129.05,129.242
129.274,129.434
129.466,129.658
129.69,129.882
129.914,130.074
130.106,130.298
130.33,130.49
130.522,130.682
130.714,130.874
130.906,131.066
131.098,131.258
131.29,131.45
131.482,131.642
131.674,131.866
131.898,132.058
132.09,132.218
132.25,132.41
132.442,132.634
132.666,132.858
132.858,133.018
133.05,133.242
133.274,133.434
133.466,133.658
133.69,133.85
133.882,134.074
134.106,134.266
134.298,134.49
134.522,134.682
134.714,135.066
135.098,135.322
135.354,135.546
135.578,135.642
135.674,135.738
135.77,135.962
135.994,136.058
136.09,136.186
136.218,136.378
136.41,136.474
136.506,136.602
136.634,136.794
136.826,136.858
136.89,136.986
136.986,137.146
137.178,137.242
137.274,137.338
137.37,137.53
137.562,137.658
137.658,137.722
137.754,137.914
137.946,138.042
138.074,138.106
138.138,138.266
138.298,138.394
138.426,138.49
138.522,138.682
138.714,138.746
138.778,138.842
138.842,139.034
139.066,139.098
139.13,139.194
139.226,139.418
139.45,139.61
139.642,139.834
139.866,140.026
140.058,140.25
140.282,140.442
140.474,140.666
140.698,140.858
140.89,141.05
141.082,141.242
141.274,141.466
141.498,141.658
141.69,141.882
141.914,141.978
142.01,142.074
142.106,142.266
142.298,142.49
142.522,142.682
142.714,142.906
142.938,143.098
143.13,143.322
143.354,143.514
143.546,143.642
143.674,143.738
143.77,143.93
143.962,144.154
144.186,144.346
144.378,144.474
144.506,144.57
144.602,144.762
144.794,144.986
145.018,145.21
145.21,145.338
145.37,145.562
145.594,145.754
145.786,145.978
146.01,146.17
146.202,146.394
146.426,146.586
146.618,146.81
146.842,146.906
146.938,147.002
147.002,147.13
147.162,147.322
147.354,147.546
147.578,147.642
147.674,147.738
147.77,147.962
147.994,148.186
148.218,148.378
148.41,148.602
148.634,148.794
148.826,149.018
149.05,149.21
149.242,149.434
149.466,149.626
149.658,149.85
149.882,150.042
150.074,150.17
150.202,150.234
150.234,150.394
150.426,150.618
150.65,150.81
150.842,150.938
150.97,151.034
151.066,151.258
151.29,151.45
151.482,151.546
151.578,151.674
151.706,151.77
151.802,151.866
151.898,152.09
152.122,152.186
152.218,152.282
152.314,152.506
152.538,152.602
152.634,152.698
152.73,152.922
152.954,153.018
153.05,153.114
153.146,153.242
153.274,153.338
153.37,153.434
153.466,153.53
153.562,153.754
153.786,153.85
153.882,153.946
153.978,154.17
154.202,154.266
154.298,154.394
154.426,154.586
154.618,154.682
154.714,154.81
154.842,155.002
155.034,155.098
155.13,155.226
155.258,155.418
155.45,155.642
155.674,155.834
155.866,156.058
156.09,156.25
156.282,156.378
156.41,156.474
156.506,156.666
156.698,156.794
156.826,156.89
156.922,157.082
157.114,157.306
157.338,157.53
157.562,157.722
157.754,157.946
157.978,158.042
158.074,158.138
158.17,158.362
158.394,158.458
158.49,158.554
158.586,158.778
158.81,158.97
159.002,159.194
159.226,159.386
159.418,159.642
159.674,159.834
159.866,160.058
160.09,160.154
160.186,160.25
160.282,160.474
160.506,160.698
160.73,160.89
160.922,160.986
161.018,161.114
161.146,161.306
161.338,161.53
161.562,161.722
161.754,161.786
161.818,161.882
161.914,162.042
162.074,162.234
162.266,162.426
162.458,162.522
162.554,162.618
162.65,162.81
162.842,163.034
163.066,163.226
163.258,163.354
163.386,163.45
163.482,163.674
163.706,163.866
163.898,164.09
164.122,164.186
164.218,164.282
164.314,164.506
164.538,164.634
164.666,164.73
164.762,164.954
164.986,165.05
165.082,165.146
165.178,165.37
165.402,165.562
165.594,165.786
165.818,165.978
166.01,166.202
166.234,166.394
166.426,166.618
166.65,166.714
166.746,166.842
166.842,167.002
167.034,167.226
167.226,167.354
167.386,167.578
167.61,167.77
167.802,167.994
168.026,168.186
168.218,168.282
168.314,168.378
168.41,168.538
168.57,168.73
168.762,168.922
168.954,169.146
169.178,169.338
169.338,169.53
169.562,169.754
169.786,169.946
169.978,170.17
170.202,170.362
170.394,170.586
170.618,170.65
170.682,170.746
170.778,170.97
171.002,171.162
171.194,171.386
171.418,171.578
171.61,171.802
171.834,171.93
171.962,172.154
172.186,172.346
172.378,172.57
172.602,172.666
172.698,172.794
172.826,172.986
173.018,173.05
173.082,173.146
173.178,173.338
173.37,173.562
173.594,173.754
173.786,173.946
173.978,174.138
174.17,174.362
174.394,174.458
174.49,174.554
174.586,174.682
174.714,174.714
174.746,174.906
174.938,175.13
175.162,175.322
175.322,175.514
175.546,175.738
175.77,175.898
175.93,175.994
176.026,176.058
176.09,176.154
176.186,176.25
176.282,176.474
176.506,176.666
176.698,176.89
176.922,177.082
177.114,177.306
177.338,177.466
177.498,177.594
177.626,177.69
177.69,177.754
177.786,177.85
177.882,178.074
178.106,178.266
178.298,178.49
178.522,178.586
178.618,178.714
178.746,178.906
178.938,179.13
179.162,179.226
179.258,179.322
179.354,179.418
179.45,179.546
179.578,179.738
179.77,179.994
180.026,180.218
180.25,180.506
180.538,180.762
180.794,181.626
181.658,181.818
181.85,182.042
182.074,182.234
182.266,182.458
182.49,182.682
182.714,182.874
182.906,183.098
183.13,183.29
183.322,183.514
183.546,183.706
183.738,183.93
183.962,184.122
184.154,184.346
184.378,184.538
184.57,184.698
184.73,184.89
184.922,185.114
185.146,185.306
185.338,185.53
185.562,185.754
185.786,185.946
185.978,186.17
186.202,186.362
186.394,186.618
186.65,186.906
186.938,187.226
187.258,187.546
187.578,187.77
187.802,187.994
188.026,188.218
188.25,188.41
188.442,188.634
188.666,188.826
188.858,188.954
188.986,189.05
189.082,189.274
189.306,189.466
189.498,189.786
189.818,190.042
190.074,190.394
190.426,191.482
191.514,194.97
