start,end
33.056,33.152
33.184,33.28
33.312,33.408
33.408,33.504
33.536,33.632
33.664,33.728
33.76,33.824
33.888,33.952
33.984,34.08
34.112,34.208
34.24,34.336
34.368,34.464
34.496,34.592
34.624,34.72
34.752,34.848
34.88,34.976
34.976,35.072
35.104,35.2
35.232,35.328
35.36,35.456
35.488,35.584
35.616,35.68
35.712,35.84
35.872,35.936
35.968,36.064
36.096,36.16
36.192,36.288
36.32,36.448
36.448,36.544
36.576,36.672
36.704,36.8
36.832,37.056
37.088,37.344
37.376,37.472
37.504,37.568
37.6,37.664
37.696,37.824
37.856,37.952
37.984,38.08
38.112,38.208
38.24,38.336
38.368,38.624
38.656,38.88
38.912,39.008
39.04,39.168
39.2,39.264
39.296,39.392
39.424,39.456
39.488,39.584
39.616,39.712
39.744,39.872
39.904,40.064
40.096,40.32
40.352,40.48
40.512,40.608
40.64,40.736
40.768,40.864
40.896,40.992
41.024,41.152
41.184,41.216
41.248,41.344
41.376,41.472
41.504,41.6
41.632,41.76
41.792,41.888
41.92,42.016
42.048,42.144
42.176,42.272
42.304,42.368
42.4,42.496
42.528,42.624
42.656,42.72
42.752,42.848
42.88,42.976
43.008,43.136
43.168,43.264
43.296,43.392
43.424,43.52
43.552,43.648
43.68,43.776
43.808,43.872
43.904,43.968
44.0,44.096
44.128,44.224
44.256,44.384
44.416,44.64
44.672,44.896
44.928,45.056
45.056,45.152
45.184,45.28
45.312,45.408
45.408,45.504
45.536,45.632
45.664,45.792
45.824,45.92
45.952,46.176
46.208,46.464
46.496,46.56
46.592,46.688
46.72,46.816
46.816,46.912
46.944,47.008
47.04,47.136
47.168,47.264
47.296,47.392
47.424,47.52
47.552,47.68
47.68,47.776
47.808,47.904
47.936,48.16
48.192,48.32
48.32,48.416
48.448,48.544
48.576,48.672
48.704,48.928
48.96,49.088
49.12,49.216
49.248,49.344
49.376,49.472
49.504,50.016
50.048,50.624
50.656,50.944
50.976,51.2
51.232,51.328
51.36,51.488
51.52,51.616
51.648,51.744
51.776,51.872
51.904,51.968
52.0,52.096
52.128,52.256
52.288,52.384
52.416,52.512
52.544,52.768
52.8,53.056
53.088,53.184
53.216,53.312
53.344,53.6
53.632,53.856
53.888,53.984
54.016,54.112
54.144,54.272
54.304,54.4
54.432,54.528
54.56,54.656
54.688,54.752
54.784,54.912
54.944,55.008
55.04,55.136
55.168,55.264
55.296,55.392
55.392,55.488
55.52,55.648
55.68,55.776
55.808,55.904
55.936,56.032
56.064,56.16
56.192,56.448
56.48,56.704
56.736,57.024
57.056,57.152
57.184,57.28
57.312,57.408
57.44,57.536
57.568,57.696
57.728,57.824
57.856,57.952
57.984,58.08
58.112,58.144
58.176,58.272
58.304,58.432
58.464,58.56
58.592,58.688
58.72,58.816
58.848,58.912
58.944,59.072
59.072,59.168
59.2,59.296
59.328,59.424
59.456,59.52
59.552,59.648
59.648,59.744
59.776,59.872
59.904,60.0
60.032,60.128
60.16,60.288
60.288,60.352
60.384,60.48
60.512,60.608
60.64,60.736
60.768,61.024
61.056,61.152
61.184,61.248
61.28,61.376
61.408,61.504
61.536,61.792
61.824,61.92
61.952,62.048
62.08,62.176
62.208,62.336
62.368,62.848
62.88,63.456
63.488,63.584
63.616,63.712
63.744,63.84
63.872,64.0
64.032,64.128
64.16,64.256
64.288,64.384
64.416,64.512
64.544,64.64
64.672,64.8
64.832,64.928
64.96,65.056
65.088,65.184
65.216,65.312
65.344,65.44
65.472,65.568
65.6,65.664
65.696,65.792
65.824,65.92
65.952,66.08
66.08,66.176
66.208,66.304
66.336,66.432
66.464,66.56
66.592,66.72
66.72,66.816
66.848,66.944
66.976,67.04
67.072,67.168
67.2,67.296
67.36,67.584
67.616,67.712
67.744,67.84
67.872,67.936
67.968,68.096
68.128,68.224
68.224,68.32
68.352,68.416
68.448,68.544
68.576,68.704
68.736,68.832
68.864,68.928
68.96,69.024
69.056,69.152
69.184,69.28
69.312,69.408
69.44,69.536
69.568,69.664
69.696,69.792
69.824,70.08
70.112,70.336
70.368,70.464
70.496,70.56
70.592,70.72
70.752,70.848
70.88,70.944
70.976,71.072
71.104,71.2
71.232,71.36
71.392,71.616
71.648,71.872
71.904,72.032
72.064,72.128
72.16,72.224
72.256,72.352
72.384,72.48
72.512,72.64
72.672,72.768
72.8,72.896
72.928,73.024
73.056,73.152
73.184,73.28
73.312,73.408
73.44,73.664
73.696,73.792
73.824,73.92
73.952,74.08
74.112,74.208
74.24,74.464
74.496,74.56
74.592,74.72
74.752,74.848
74.88,74.976
75.008,75.52
75.552,75.968
76.0,76.256
76.288,76.512
76.544,76.64
76.672,76.768
76.8,76.896
76.928,77.056
77.088,77.184
77.216,77.28
77.312,77.408
77.44,77.536
77.568,77.696
77.728,77.824
77.856,78.08
78.112,78.368
78.4,78.496
78.528,78.624
78.656,78.88
78.912,79.232
79.264,79.36
79.392,79.488
79.52,79.616
79.648,79.744
79.776,79.904
79.936,80.032
80.064,80.16
80.192,80.256
80.288,80.352
80.384,80.512
80.544,80.64
80.672,80.768
80.8,80.896
80.928,81.024
81.024,81.152
81.184,81.28
81.312,81.408
81.44,81.536
81.568,81.824
81.856,82.08
82.112,82.336
82.368,82.528
82.56,82.688
82.72,82.816
82.848,82.944
82.976,83.072
83.104,83.2
83.232,83.36
83.392,83.488
83.52,83.552
83.584,83.68
83.712,83.808
83.84,83.968
84.0,84.096
84.128,84.224
84.256,84.32
84.352,84.416
84.448,84.576
84.608,84.704
84.736,84.832
84.864,84.96
84.992,85.056
85.056,85.184
85.216,85.312
85.344,85.44
85.472,85.568
85.6,85.632
85.664,85.76
85.792,85.92
85.952,86.048
86.08,86.176
86.208,86.432
86.464,86.56
86.592,86.688
86.72,86.816
86.848,86.944
86.976,87.232
87.264,87.36
87.392,87.488
87.52,87.616
87.648,87.744
87.776,88.288
88.32,89.312
89.344,89.44
89.472,89.568
89.6,89.696
89.728,89.824
89.856,89.952
89.984,90.112
90.144,90.24
90.272,90.368
90.4,90.496
90.528,90.624
90.656,90.784
90.816,90.912
90.944,91.04
91.072,91.168
91.2,91.296
91.328,91.456
91.488,91.584
91.616,91.712
91.744,91.84
91.872,91.936
91.968,92.096
92.128,92.192
92.224,92.288
92.32,92.416
92.448,92.544
92.576,92.64
92.672,92.8
92.832,92.928
92.96,93.056
93.088,93.184
93.216,93.472
93.504,93.6
93.632,93.728
93.76,93.856
93.888,93.984
94.016,94.08
94.112,94.176
94.208,94.304
94.336,94.432
94.464,94.56
94.592,94.688
94.72,94.816
94.848,94.944
94.976,95.008
95.04,95.136
95.168,95.296
95.328,95.424
95.456,95.552
95.584,95.68
95.712,95.936
95.968,96.224
96.256,96.352
96.384,96.48
96.512,96.608
96.64,96.768
96.8,96.864
96.896,96.992
97.024,97.12
97.152,97.248
97.28,97.536
97.568,97.792
97.824,97.92
97.952,98.08
98.08,98.176
98.208,98.304
98.336,98.432
98.464,98.56
98.592,98.688
98.72,98.88
98.912,99.008
99.04,99.136
99.168,99.264
99.296,99.392
99.424,99.68
99.712,99.808
99.84,99.936
99.968,100.064
100.096,100.224
100.256,100.48
100.512,100.608
100.64,100.736
100.768,100.928
100.96,101.088
101.12,102.976
103.616,108.48
104.16,104.416
104.448,104.704
104.736,104.96
104.992,105.248
105.28,105.536
105.568,105.792
105.824,106.944
106.976,107.232
107.264,107.52
107.55199999999999,107.776
107.80799999999999,108.032
108.032,108.224
108.256,108.48
108.512,108.768
108.512,110.112
108.768,108.992
109.024,109.568
109.6,110.112
110.144,110.4
110.432,110.688
110.72,110.976
111.008,111.264
111.29599999999999,111.55199999999999
111.584,111.84
111.872,112.064
112.064,112.224
112.256,112.512
112.544,112.736
112.768,113.024
113.056,113.28
113.312,113.568
113.6,113.856
113.888,114.144
114.176,114.4
114.432,114.976
115.008,115.264
115.29599999999999,115.55199999999999
115.584,115.84
115.872,116.128
116.16,116.48
116.512,116.736
116.768,117.312
116.768,120.16
117.344,117.6
117.632,117.888
117.92,118.176
118.208,118.464
118.496,118.72
118.752,119.008
119.03999999999999,120.16
120.19200000000001,120.44800000000001
120.19200000000001,123.328
120.48,120.736
120.768,120.99199999999999
121.024,121.216
121.24799999999999,121.50399999999999
121.50399999999999,121.75999999999999
121.792,122.048
122.08,122.24
122.27199999999999,122.78399999999999
122.816,123.328
123.36,123.616
123.648,123.84
123.872,124.128
124.16,124.416
124.44800000000001,124.70400000000001
124.736,124.99199999999999
125.024,125.216
125.216,125.408
125.44,125.696
125.728,125.984
126.01599999999999,126.27199999999999
126.304,126.56
126.592,126.848
126.88,127.136
127.168,127.392
127.424,127.68
127.712,127.968
128.0,128.576
128.608,130.59199999999998
130.624,131.168
130.624,135.552
131.2,131.456
131.488,131.744
131.776,132.032
132.064,132.288
132.32,132.576
132.608,132.864
132.89600000000002,134.016
134.048,134.304
134.336,134.56
134.59199999999998,134.848
134.88,135.136
135.168,135.328
135.36,135.552
135.584,135.84
135.584,137.088
135.872,136.128
136.128,136.512
136.54399999999998,137.088
137.12,137.376
137.40800000000002,137.664
137.696,137.952
137.984,138.24
138.272,138.528
138.56,138.784
138.816,139.04
139.04,139.296
139.328,139.51999999999998
139.552,139.712
139.744,140.0
140.03199999999998,140.256
140.288,140.54399999999998
140.576,140.768
140.8,141.05599999999998
141.088,141.344
141.376,141.92000000000002
141.952,142.24
142.272,142.528
142.56,142.816
142.848,143.10399999999998
143.136,143.424
143.456,143.712
143.744,144.288
143.744,147.10399999999998
144.32,144.576
144.608,144.864
144.89600000000002,145.12
145.12,145.376
145.40800000000002,145.664
145.696,145.952
145.984,147.10399999999998
147.136,147.36
147.136,150.304
147.392,147.648
147.68,147.936
147.968,148.16
148.192,148.448
148.48,148.736
148.768,149.024
149.05599999999998,149.28
149.28,149.728
149.76,150.304
150.336,150.59199999999998
150.624,150.88
150.912,151.136
151.168,151.36
151.392,151.61599999999999
151.648,151.904
151.936,152.192
152.192,152.352
152.38400000000001,152.64
152.672,152.928
152.96,153.216
153.248,153.504
153.536,153.76
153.792,154.048
154.07999999999998,154.336
154.368,154.624
154.656,154.912
154.94400000000002,155.488
155.51999999999998,157.184
157.216,157.76
157.216,157.76
157.792,158.048
158.07999999999998,158.56
158.59199999999998,158.848
158.88,159.136
159.168,159.424
159.168,159.68
159.168,159.68
159.456,159.68
159.712,159.968
159.712,160.192
160.0,160.192
160.224,160.448
160.48,160.704
160.736,160.992
160.736,161.088
161.024,161.088
161.12,161.376
161.40800000000002,161.664
161.696,161.888
161.92000000000002,162.176
162.208,162.43200000000002
162.208,162.56
162.464,162.56
162.59199999999998,162.848
162.88,163.136
163.168,163.712
163.744,164.0
164.03199999999998,164.288
164.288,164.416
164.448,164.64
164.672,164.928
164.96,165.152
165.184,165.44
165.472,165.728
165.76,165.952
165.984,166.208
166.24,166.464
166.464,166.688
166.72,166.976
167.00799999999998,167.264
167.296,167.552
167.552,167.776
167.808,168.0
168.03199999999998,168.192
168.224,168.48000000000002
168.512,168.704
168.736,168.99200000000002
169.024,169.28
169.312,169.56799999999998
169.6,169.856
169.888,170.368
169.888,170.368
170.4,170.624
170.656,170.912
170.94400000000002,171.2
171.232,171.488
171.488,171.648
171.488,171.93599999999998
171.68,171.93599999999998
171.96800000000002,172.224
172.256,172.512
172.54399999999998,172.672
172.704,172.95999999999998
172.99200000000002,173.248
173.28,173.47199999999998
173.50400000000002,173.696
173.728,173.92000000000002
173.952,174.144
174.176,174.43200000000002
174.464,174.688
174.688,174.94400000000002
174.976,175.232
175.264,175.51999999999998
175.552,175.808
175.84,176.096
176.128,176.672
176.128,176.672
176.128,176.672
176.704,176.928
176.95999999999998,177.216
177.248,177.50400000000002
177.536,177.792
177.824,178.07999999999998
177.824,178.07999999999998
178.112,178.368
178.4,179.61599999999999
178.4,179.61599999999999
179.648,180.256
180.288,180.54399999999998
180.576,180.832
180.864,181.12
181.152,181.40800000000002
181.44,181.76
181.792,183.808
183.84,184.352
183.84,184.352
184.38400000000001,184.64
184.672,184.928
184.95999999999998,185.216
185.248,185.50400000000002
185.536,185.792
185.536,186.01600000000002
185.536,186.01600000000002
185.824,186.01600000000002
186.048,186.304
186.048,186.56
186.336,186.56
186.59199999999998,186.848
186.88,187.136
187.168,187.392
187.168,187.552
187.42399999999998,187.552
187.584,187.84
187.872,188.128
188.128,188.32
188.352,188.576
188.576,188.8
188.576,189.024
188.832,189.024
189.05599999999998,189.312
189.344,189.6
189.632,190.176
190.208,190.464
190.49599999999998,190.72
190.752,190.976
191.00799999999998,191.168
191.2,191.45600000000002
191.488,191.744
191.776,192.03199999999998
192.064,192.224
192.256,192.512
192.54399999999998,192.768
192.8,193.024
193.05599999999998,193.312
193.344,193.6
193.632,193.888
193.92000000000002,194.176
194.208,194.464
194.49599999999998,194.752
194.784,195.00799999999998
195.04,195.296
195.328,195.584
195.61599999999999,195.872
195.904,196.16
196.192,196.44799999999998
196.48000000000002,196.736
196.768,197.28
196.768,197.28
197.312,197.56799999999998
197.6,197.856
197.888,198.144
198.176,198.43200000000002
198.464,198.688
198.464,198.976
198.72,198.976
199.00799999999998,199.232
199.264,199.51999999999998
199.552,199.776
199.808,200.064
200.096,200.32
200.352,200.54399999999998
200.54399999999998,200.768
200.8,201.05599999999998
201.05599999999998,201.248
201.28,201.536
201.56799999999998,201.792
201.792,202.01600000000002
202.048,202.304
202.336,202.59199999999998
202.624,202.88
202.912,203.168
203.2,203.712
203.2,203.712
203.2,203.712
203.744,204.0
204.03199999999998,204.44799999999998
204.48000000000002,204.736
204.768,205.024
205.05599999999998,205.312
205.05599999999998,205.312
205.344,205.728
205.76,206.848
205.76,206.848
206.88,207.136
207.168,208.64
208.672,208.928
208.95999999999998,209.248
209.28,209.50400000000002
209.536,209.92000000000002
209.952,211.96800000000002
212.67200000000003,212.76800000000003
212.8,213.02400000000003
213.056,213.312
213.34400000000002,213.53600000000003
213.568,213.79200000000003
213.824,213.95200000000003
213.984,214.08
214.11200000000002,214.20800000000003
214.24,214.27200000000002
214.30400000000003,214.52800000000002
214.56000000000003,214.81600000000003
214.848,215.07200000000003
215.104,215.32800000000003
215.36,215.45600000000002
215.48800000000003,215.616
215.64800000000002,215.74400000000003
215.776,215.872
215.90400000000002,216.00000000000003
216.032,216.096
216.12800000000001,216.192
216.22400000000002,216.35200000000003
216.38400000000001,216.48000000000002
216.51200000000003,216.608
216.64000000000001,216.73600000000002
216.76800000000003,216.864
216.89600000000002,216.99200000000002
217.02400000000003,217.12
217.15200000000002,217.28000000000003
217.312,217.40800000000002
217.44000000000003,217.53600000000003
217.568,217.632
217.66400000000002,217.76000000000002
217.79200000000003,217.888
217.92000000000002,218.04800000000003
218.08,218.144
218.17600000000002,218.24
218.27200000000002,218.36800000000002
218.4,218.46400000000003
218.496,218.592
218.62400000000002,218.752
218.78400000000002,218.88000000000002
218.912,218.97600000000003
219.008,219.104
219.13600000000002,219.23200000000003
219.264,219.36
219.39200000000002,219.48800000000003
219.52,219.64800000000002
219.68,219.74400000000003
219.776,219.872
219.90400000000002,220.00000000000003
220.032,220.12800000000001
220.16000000000003,220.25600000000003
220.288,220.41600000000003
220.448,220.48000000000002
220.51200000000003,220.608
220.64000000000001,220.73600000000002
220.76800000000003,220.86400000000003
220.89600000000002,220.99200000000002
221.02400000000003,221.15200000000002
221.18400000000003,221.28000000000003
221.312,221.40800000000002
221.44000000000003,221.53600000000003
221.568,221.66400000000002
221.69600000000003,221.79200000000003
221.824,221.92000000000002
221.95200000000003,222.08
222.11200000000002,222.20800000000003
222.24,222.336
222.36800000000002,222.43200000000002
222.46400000000003,222.56000000000003
222.592,222.68800000000002
222.72000000000003,222.848
222.88000000000002,222.97600000000003
223.008,223.104
223.13600000000002,223.23200000000003
223.264,223.36
223.39200000000002,223.48800000000003
223.52,223.616
223.64800000000002,223.776
223.80800000000002,223.872
223.90400000000002,224.00000000000003
224.032,224.12800000000001
224.16000000000003,224.25600000000003
224.288,224.38400000000001
224.41600000000003,224.544
224.57600000000002,224.67200000000003
224.704,224.8
224.83200000000002,224.92800000000003
224.96,225.056
225.08800000000002,225.18400000000003
225.216,225.34400000000002
225.376,225.44000000000003
225.472,225.568
225.60000000000002,225.69600000000003
225.728,225.824
225.85600000000002,225.95200000000003
225.984,226.08
226.11200000000002,226.24
226.27200000000002,226.36800000000002
226.4,226.46400000000003
226.496,226.592
226.62400000000002,226.72000000000003
226.752,226.848
226.88000000000002,227.008
227.04000000000002,227.104
227.13600000000002,227.23200000000003
227.264,227.32800000000003
227.36,227.424
227.45600000000002,227.55200000000002
227.584,227.71200000000002
227.74400000000003,227.84000000000003
227.872,227.90400000000002
227.936,228.032
228.06400000000002,228.16000000000003
228.192,228.288
228.32000000000002,228.41600000000003
228.448,228.57600000000002
228.608,228.704
228.73600000000002,228.83200000000002
228.86400000000003,228.96
228.99200000000002,229.08800000000002
229.12,229.216
229.24800000000002,229.37600000000003
229.40800000000002,229.50400000000002
229.53600000000003,229.632
229.66400000000002,229.76000000000002
229.79200000000003,229.824
229.85600000000002,229.95200000000003
229.984,230.11200000000002
230.144,230.24
230.27200000000002,230.36800000000002
230.4,230.496
230.52800000000002,230.62400000000002
230.656,230.752
230.78400000000002,230.88000000000002
230.912,231.04000000000002
231.072,231.168
231.20000000000002,231.29600000000002
231.32800000000003,231.36
231.39200000000002,231.48800000000003
231.52,231.616
231.64800000000002,231.776
231.80800000000002,231.90400000000002
231.936,232.00000000000003
232.032,232.12800000000001
232.16000000000003,232.25600000000003
232.288,232.38400000000001
232.41600000000003,232.51200000000003
232.544,232.64000000000001
232.67200000000003,232.76800000000003
232.8,232.89600000000002
232.92800000000003,233.02400000000003
233.056,233.15200000000002
233.18400000000003,233.216
233.24800000000002,233.37600000000003
233.40800000000002,233.50400000000002
233.53600000000003,233.568
233.568,233.632
233.66400000000002,233.76000000000002
233.79200000000003,233.88800000000003
233.92000000000002,234.048
234.08,234.17600000000002
234.20800000000003,234.30400000000003
234.336,234.43200000000002
234.46400000000003,234.56
234.592,234.68800000000002
234.72000000000003,234.81600000000003
234.848,234.97600000000003
235.008,235.104
235.13600000000002,235.23200000000003
235.264,235.36
235.39200000000002,235.48800000000003
235.52,235.616
235.64800000000002,235.776
235.80800000000002,235.84000000000003
235.872,235.96800000000002
236.00000000000003,236.096
236.12800000000001,236.22400000000002
236.25600000000003,236.35200000000003
236.38400000000001,236.51200000000003
236.544,236.64000000000001
236.67200000000003,236.76800000000003
236.8,236.89600000000002
236.92800000000003,237.02400000000003
237.056,237.12
237.15200000000002,237.24800000000002
237.28000000000003,237.40800000000002
237.44000000000003,237.53600000000003
237.568,237.66400000000002
237.69600000000003,237.79200000000003
237.824,237.88800000000003
237.92000000000002,238.01600000000002
238.048,238.17600000000002
238.20800000000003,238.30400000000003
238.336,238.43200000000002
238.46400000000003,238.56
238.592,238.68800000000002
238.72000000000003,238.81600000000003
238.81600000000003,238.94400000000002
238.97600000000003,239.072
239.072,239.168
239.20000000000002,239.29600000000002
239.32800000000003,239.424
239.45600000000002,239.55200000000002
239.584,239.64800000000002
239.68,239.80800000000002
239.84000000000003,239.936
239.96800000000002,240.06400000000002
240.096,240.16000000000003
240.16000000000003,240.25600000000003
240.288,240.38400000000001
240.41600000000003,240.544
240.57600000000002,240.67200000000003
240.704,240.8
240.83200000000002,240.92800000000003
240.96,241.056
241.08800000000002,241.18400000000003
241.216,241.312
241.34400000000002,241.40800000000002
241.44000000000003,241.53600000000003
241.568,241.66400000000002
241.69600000000003,241.79200000000003
241.824,241.88800000000003
241.92000000000002,242.01600000000002
242.048,242.17600000000002
242.20800000000003,242.30400000000003
242.30400000000003,242.4
242.43200000000002,242.496
242.52800000000002,242.62400000000002
242.656,242.752
242.78400000000002,242.912
242.94400000000002,243.04000000000002
243.072,243.168
243.20000000000002,243.29600000000002
243.32800000000003,243.39200000000002
243.424,243.52
243.55200000000002,243.64800000000002
243.64800000000002,243.74400000000003
243.776,243.872
243.90400000000002,244.0
244.032,244.096
244.12800000000001,244.22400000000002
244.25600000000003,244.35200000000003
244.38400000000001,244.512
244.544,244.64000000000001
244.64000000000001,244.73600000000002
244.76800000000003,244.86400000000003
244.89600000000002,244.99200000000002
245.024,245.12
245.12,245.24800000000002
245.28000000000003,245.37600000000003
245.40800000000002,245.50400000000002
245.536,245.60000000000002
245.632,245.728
245.76000000000002,245.85600000000002
245.88800000000003,245.95200000000003
245.984,246.11200000000002
246.144,246.24
246.27200000000002,246.336
246.36800000000002,246.46400000000003
246.496,246.592
246.62400000000002,246.72000000000003
246.752,246.848
246.88000000000002,246.97600000000003
247.008,247.104
247.13600000000002,247.23200000000003
247.264,247.36
247.39200000000002,247.48800000000003
247.48800000000003,247.616
247.64800000000002,247.74400000000003
247.776,247.84000000000003
247.872,247.96800000000002
248.0,248.096
248.12800000000001,248.22400000000002
248.25600000000003,248.35200000000003
248.38400000000001,248.512
248.512,248.608
248.64000000000001,248.73600000000002
248.76800000000003,248.83200000000002
248.86400000000003,248.96
248.99200000000002,249.08800000000002
249.12,249.24800000000002
249.28000000000003,249.312
249.34400000000002,249.44000000000003
249.472,249.536
249.568,249.66400000000002
249.69600000000003,249.79200000000003
249.824,249.95200000000003
249.984,250.08
250.11200000000002,250.20800000000003
250.24,250.27200000000002
250.30400000000003,250.40000000000003
250.43200000000002,250.52800000000002
250.56,250.62400000000002
250.656,250.78400000000002
250.81600000000003,250.91200000000003
250.94400000000002,251.04000000000002
251.072,251.13600000000002
251.168,251.264
251.29600000000002,251.39200000000002
251.42400000000004,251.55200000000002
251.55200000000002,251.64800000000002
251.68,251.776
251.80800000000002,251.90400000000002
251.93600000000004,252.0
252.032,252.12800000000001
252.16000000000003,252.25600000000003
252.288,252.41600000000003
252.448,252.48000000000002
252.512,252.608
252.64000000000001,252.73600000000002
252.76800000000003,252.86400000000003
252.89600000000002,252.99200000000002
253.024,253.15200000000002
253.18400000000003,253.24800000000002
253.28000000000003,253.37600000000003
253.40800000000002,253.50400000000002
253.536,253.632
253.66400000000002,253.76000000000002
253.79200000000003,253.92000000000002
253.95200000000003,254.048
254.08,254.17600000000002
254.20800000000003,254.30400000000003
254.336,254.43200000000002
254.46400000000003,254.56
254.592,254.68800000000002
254.72000000000003,254.848
254.88000000000002,254.97600000000003
255.008,255.104
255.13600000000002,255.23200000000003
255.264,255.36
255.39200000000002,255.45600000000002
255.48800000000003,255.616
255.64800000000002,255.74400000000003
255.776,255.84000000000003
255.872,255.96800000000002
256.0,256.096
256.12800000000004,256.22400000000005
256.25600000000003,256.384
256.416,256.512
256.54400000000004,256.64
256.672,256.76800000000003
256.8,256.896
256.928,256.992
257.024,257.12
257.15200000000004,257.28000000000003
257.312,257.37600000000003
257.408,257.504
257.536,257.632
257.664,257.76
257.79200000000003,257.88800000000003
257.88800000000003,258.016
258.048,258.144
258.17600000000004,258.27200000000005
258.30400000000003,258.40000000000003
258.432,258.49600000000004
258.528,258.624
258.656,258.784
258.81600000000003,258.91200000000003
258.944,259.04
259.072,259.168
259.20000000000005,259.29600000000005
259.32800000000003,259.42400000000004
259.456,259.552
259.584,259.712
259.744,259.84000000000003
259.872,259.93600000000004
259.968,260.064
260.096,260.192
260.22400000000005,260.288
260.32,260.44800000000004
260.48,260.576
260.608,260.704
260.736,260.832
260.86400000000003,260.96000000000004
260.992,261.088
261.12,261.216
261.24800000000005,261.37600000000003
261.408,261.504
261.536,261.6
261.632,261.728
261.76,261.856
261.88800000000003,261.98400000000004
262.016,262.144
262.17600000000004,262.27200000000005
262.30400000000003,262.40000000000003
262.432,262.528
262.56,262.656
262.688,262.752
262.784,262.91200000000003
262.944,263.04
263.072,263.168
263.20000000000005,263.264
263.29600000000005,263.392
263.42400000000004,263.52000000000004
263.552,263.648
263.68,263.776
263.808,263.904
263.93600000000004,264.03200000000004
264.064,264.16
264.192,264.288
264.32,264.416
264.44800000000004,264.576
264.608,264.672
264.704,264.8
264.832,264.928
264.96000000000004,265.024
265.05600000000004,265.15200000000004
265.184,265.312
265.344,265.44
265.47200000000004,265.56800000000004
265.6,265.696
265.728,265.824
265.856,265.952
265.98400000000004,266.08000000000004
266.112,266.208
266.24,266.336
266.368,266.464
266.49600000000004,266.59200000000004
266.624,266.688
266.72,266.81600000000003
266.848,266.976
267.00800000000004,267.072
267.10400000000004,267.20000000000005
267.232,267.29600000000005
267.32800000000003,267.42400000000004
267.456,267.552
267.584,267.712
