start,end
133.809,135.249
134.545,134.897
134.929,135.249
135.281,136.721
135.281,136.721
135.281,136.721
136.753,138.833
138.865,139.377
139.409,142.321
139.409,142.321
139.409,142.321
142.353,142.705
142.737,143.057
143.089,143.441
143.473,143.793
143.825,148.945
148.977,149.297
149.329,149.681
149.713,149.969
149.873,150.065
150.097,150.801
150.097,150.801
150.097,151.473
151.505,151.729
151.633,151.825
151.857,152.081
152.113,152.337
152.241,152.401
152.369,152.465
152.497,152.689
152.721,152.945
152.849,153.169
153.201,153.553
153.585,154.289
154.321,155.025
155.057,155.249
155.185,155.377
155.409,156.145
156.177,157.841
157.873,158.065
158.001,158.193
158.225,158.545
158.577,158.801
158.833,159.153
159.185,159.505
159.537,159.889
159.921,160.209
160.241,160.497
160.529,160.753
160.785,161.137
161.169,161.489
161.521,161.873
161.905,162.225
162.257,162.961
162.993,163.345
163.377,163.857
163.889,165.713
165.745,166.065
166.097,166.385
166.417,166.545
166.577,166.801
166.833,167.153
167.185,167.537
167.569,167.761
167.697,167.889
167.921,170.833
167.921,170.833
167.921,170.833
167.921,171.217
171.249,171.569
171.601,171.953
171.985,172.241
172.273,172.561
172.593,172.913
172.945,173.297
173.329,173.649
173.681,174.769
173.681,174.769
173.681,174.769
176.145,176.465
176.497,176.721
176.753,176.913
176.849,177.041
176.945,177.169
177.201,178.225
178.257,179.441
178.257,179.441
178.257,179.441
179.473,179.985
179.473,180.721
179.473,180.721
180.017,180.721
180.753,181.457
181.489,182.193
182.225,183.441
183.473,184.177
183.473,184.913
183.473,184.913
183.473,184.913
184.209,184.913
184.945,186.129
184.945,186.481
184.945,186.481
184.945,186.481
186.161,186.481
186.513,186.961
186.993,187.313
187.345,187.697
187.729,188.049
188.081,188.433
188.465,188.689
188.721,188.849
188.881,189.169
189.201,189.841
189.873,190.065
189.969,190.193
190.225,191.665
190.225,191.665
190.225,191.665
190.225,193.169
191.697,193.169
193.201,194.641
193.201,194.641
194.673,196.113
194.673,196.113
194.673,196.113
194.673,196.113
196.145,196.465
196.145,197.585
196.497,196.849
196.881,197.201
197.233,197.585
197.617,198.321
198.353,199.057
199.089,200.529
200.561,202.001
200.561,202.001
200.561,202.001
200.561,202.001
202.033,203.089
202.033,203.473
202.033,204.913
203.121,203.473
203.505,203.825
203.857,204.209
204.241,204.465
204.497,204.657
204.593,204.785
204.689,204.913
204.945,205.841
205.841,206.001
205.937,206.097
206.033,206.225
206.257,206.577
206.609,206.961
206.993,207.313
207.345,207.697
207.729,208.305
208.337,208.689
208.721,209.041
209.073,209.457
209.489,211.377
211.409,212.113
212.145,212.849
212.881,213.585
212.881,213.585
213.617,214.321
213.617,214.321
214.353,214.673
214.353,215.057
214.705,215.057
215.089,215.409
215.441,215.793
215.825,217.265
217.297,218.449
218.481,218.865
218.897,219.217
219.249,219.601
219.633,219.953
219.985,220.209
220.113,220.337
220.369,221.073
221.105,221.649
221.681,222.321
222.353,222.833
222.865,223.537
223.569,224.273
224.305,225.009
225.041,225.745
225.777,226.833
226.865,227.217
227.249,227.953
227.985,228.305
228.337,228.689
228.721,229.841
229.873,230.353
230.385,231.089
231.121,231.441
231.473,231.825
231.857,232.625
232.657,233.361
233.393,234.033
234.065,234.737
234.769,235.313
235.345,236.049
236.081,236.785
236.817,237.521
237.553,238.993
237.553,240.465
237.553,240.465
237.553,240.465
239.025,240.465
240.497,241.937
241.969,242.065
242.097,242.225
242.257,242.353
242.385,243.825
242.385,243.825
242.385,243.825
242.385,243.825
243.857,245.393
243.857,245.777
243.857,245.777
245.425,245.777
245.809,246.129
246.161,246.513
246.545,246.865
246.897,247.281
247.313,247.697
247.729,247.953
247.857,248.081
247.985,248.209
248.241,248.433
248.465,248.721
248.625,248.849
248.753,248.849
248.881,248.977
249.009,249.905
249.937,250.385
250.417,252.785
252.817,263.121
252.817,263.121
252.817,263.121
252.817,263.121
