start,end
160.224,160.38400000000001
160.38400000000001,160.576
160.608,161.024
161.056,161.184
161.216,161.664
161.696,161.824
161.856,162.272
162.304,162.432
162.464,162.656
162.688,162.848
162.88,163.072
163.10399999999998,163.264
163.296,163.488
163.52,163.648
163.648,163.808
163.84,164.0
164.032,164.192
164.224,164.38400000000001
164.416,164.608
164.64,164.8
164.832,165.024
165.056,165.216
165.248,165.44
165.472,165.632
165.664,165.856
165.888,166.048
166.07999999999998,166.272
166.304,166.464
166.496,166.688
166.72,166.88
166.912,167.10399999999998
167.136,167.264
167.296,167.392
167.424,167.584
167.61599999999999,167.808
167.84,168.0
168.03199999999998,168.192
168.224,168.32
168.352,168.54399999999998
168.576,168.672
168.704,168.89600000000002
168.928,169.024
169.05599999999998,169.216
169.248,169.40800000000002
169.44,169.6
169.632,169.76
169.792,169.952
169.984,170.112
170.144,170.272
170.304,170.43200000000002
170.464,170.624
170.656,170.816
170.848,171.008
171.008,171.136
171.168,171.296
171.296,171.45600000000002
171.488,171.68
171.712,171.808
171.808,172.0
172.03199999999998,172.192
172.224,172.416
172.448,172.608
172.64,172.864
172.89600000000002,173.088
173.12,173.312
173.344,173.504
173.536,173.728
173.76,173.92000000000002
173.952,174.112
174.144,174.272
174.304,174.496
174.528,174.688
174.72,174.912
174.912,175.072
175.10399999999998,175.264
175.296,175.45600000000002
175.488,175.68
175.712,175.872
175.904,176.128
176.16,176.32
176.352,178.048
178.07999999999998,178.912
178.94400000000002,179.552
178.94400000000002,179.552
178.94400000000002,179.552
179.584,179.776
179.808,180.0
180.03199999999998,180.192
180.224,180.416
180.448,180.608
180.64,180.768
180.8,180.96
180.992,181.184
181.216,181.344
181.376,181.56799999999998
181.6,181.76
181.792,181.984
182.016,182.144
182.176,182.368
182.4,182.528
182.56,182.912
182.94400000000002,183.072
183.10399999999998,183.52
183.552,183.648
183.68,184.03199999999998
184.064,184.192
184.192,184.576
184.608,184.736
184.768,185.216
185.248,185.376
185.40800000000002,185.824
185.856,185.984
186.016,186.24
186.272,186.43200000000002
186.464,186.656
186.688,186.848
186.88,187.072
187.10399999999998,187.264
187.296,187.488
187.488,187.61599999999999
187.648,187.84
187.872,188.256
188.288,188.416
188.448,188.89600000000002
188.928,189.05599999999998
189.088,189.504
189.536,189.792
189.824,190.048
190.07999999999998,190.24
190.272,190.464
190.496,190.656
190.688,190.88
190.912,191.04
191.072,191.264
191.296,191.424
191.45600000000002,191.61599999999999
191.648,191.808
191.84,192.0
192.03199999999998,192.192
192.224,192.416
192.416,192.576
192.608,192.768
192.8,192.96
192.992,193.12
193.12,193.28
193.312,193.504
193.536,193.696
193.728,193.824
193.856,194.016
194.048,194.208
194.24,194.4
194.43200000000002,194.528
194.56,194.72
194.72,194.912
194.94400000000002,195.36
195.392,195.52
195.552,196.0
196.03199999999998,196.16
196.192,196.608
196.64,196.768
196.8,196.992
197.024,197.184
197.216,197.40800000000002
197.44,197.6
197.632,197.824
197.856,197.984
198.016,198.208
198.24,198.368
198.4,198.528
198.56,198.72
198.752,198.94400000000002
198.94400000000002,199.10399999999998
199.136,199.328
199.36,199.52
199.552,199.744
199.776,199.936
199.96800000000002,200.16
200.192,200.352
200.38400000000001,200.576
200.608,200.768
200.8,200.99200000000002
201.024,201.184
201.216,201.40800000000002
201.40800000000002,201.56799999999998
201.56799999999998,201.728
201.76,201.92000000000002
201.952,202.112
202.144,202.56
202.59199999999998,202.72
202.752,203.2
203.232,203.328
203.36,203.808
203.84,203.96800000000002
204.0,204.16
204.192,204.38400000000001
204.416,204.576
204.608,204.8
204.832,204.99200000000002
205.024,205.184
205.216,205.376
205.40800000000002,205.536
205.56799999999998,205.728
205.76,205.952
205.98399999999998,206.144
206.176,206.368
206.4,206.56
206.59199999999998,206.784
206.816,206.976
207.00799999999998,207.168
207.168,207.328
207.36,207.55200000000002
207.584,207.712
207.744,207.936
207.96800000000002,208.128
208.16,208.288
208.32,208.48000000000002
208.512,208.672
208.704,208.864
208.89600000000002,209.024
209.024,209.184
209.216,209.40800000000002
209.44,209.6
209.632,209.792
209.792,209.952
209.98399999999998,210.144
210.176,210.336
210.368,210.52800000000002
210.52800000000002,210.688
210.72,210.88
210.912,211.072
211.10399999999998,211.296
211.328,211.488
211.51999999999998,211.712
211.744,211.904
211.936,212.128
212.16,212.32
212.352,212.832
212.864,213.024
213.05599999999998,213.664
213.05599999999998,213.664
213.696,213.856
213.888,214.72
214.752,214.912
214.94400000000002,215.136
215.168,215.328
215.36,215.55200000000002
215.584,215.712
215.744,215.904
215.936,216.096
216.128,216.32
216.352,216.512
216.54399999999998,216.736
216.768,216.928
216.95999999999998,217.12
217.152,217.312
217.312,217.47199999999998
217.50400000000002,217.632
217.664,217.824
217.856,218.01600000000002
218.048,218.24
218.24,218.336
218.368,218.56
218.59199999999998,218.688
218.72,218.912
218.94400000000002,219.10399999999998
219.136,219.264
219.296,219.45600000000002
219.488,219.68
219.712,219.872
219.904,220.096
220.128,220.256
220.288,220.48000000000002
220.48000000000002,220.64
220.672,220.864
220.89600000000002,221.024
221.05599999999998,221.216
221.248,221.40800000000002
221.44,221.632
221.664,221.824
221.856,222.048
222.07999999999998,222.24
222.272,222.52800000000002
222.56,223.136
222.56,223.136
222.56,223.36
223.392,223.55200000000002
223.584,223.776
223.808,224.256
224.288,224.48000000000002
224.512,224.672
224.704,224.89600000000002
224.928,225.088
225.12,225.312
225.344,225.50400000000002
225.536,225.696
225.728,225.888
225.92000000000002,226.112
226.144,226.304
226.336,226.52800000000002
226.56,227.136
227.168,227.424
227.45600000000002,228.256
228.288,228.48000000000002
228.512,228.736
228.768,228.95999999999998
228.99200000000002,229.184
229.216,229.40800000000002
229.44,230.272
230.304,230.49599999999998
230.52800000000002,230.752
230.784,230.976
231.00799999999998,231.232
231.264,231.45600000000002
231.488,231.808
231.84,232.064
232.096,232.48000000000002
232.512,232.8
232.832,233.152
233.184,233.376
233.40800000000002,236.99200000000002
237.888,239.13600000000002
237.888,239.13600000000002
237.888,239.13600000000002
237.888,239.13600000000002
239.168,241.08800000000002
239.168,241.08800000000002
241.12,242.04800000000003
242.08,243.36
242.08,243.36
242.08,243.36
242.08,243.36
243.39200000000002,245.28000000000003
243.39200000000002,245.28000000000003
245.312,246.20800000000003
246.24,246.848
246.24,247.39200000000002
246.24,247.39200000000002
246.88000000000002,247.39200000000002
247.424,248.032
247.424,248.704
247.424,248.704
248.06400000000002,248.704
248.73600000000002,249.34400000000002
248.73600000000002,249.984
248.73600000000002,249.984
249.37600000000003,249.984
250.01600000000002,250.30400000000003
250.01600000000002,250.62400000000002
250.336,250.62400000000002
250.656,251.104
251.13600000000002,251.424
251.45600000000002,252.704
251.45600000000002,254.01600000000002
252.73600000000002,253.18400000000003
253.216,253.34400000000002
253.37600000000003,253.53600000000003
253.568,253.69600000000003
253.728,253.85600000000002
253.88800000000003,254.01600000000002
254.04800000000003,254.656
254.04800000000003,254.656
254.04800000000003,254.656
254.68800000000002,255.008
255.04000000000002,255.32800000000003
255.36,255.64800000000002
255.68,255.90400000000002
255.96800000000002,256.22400000000005
256.22400000000005,256.512
256.54400000000004,256.76800000000003
256.76800000000003,256.96000000000004
256.992,257.24800000000005
257.28000000000003,257.536
257.56800000000004,257.856
257.88800000000003,258.24
258.27200000000005,258.56
258.59200000000004,258.88
258.91200000000003,260.832
260.86400000000003,261.47200000000004
260.86400000000003,261.47200000000004
261.504,262.112
261.504,262.752
262.144,262.752
262.784,264.03200000000004
262.784,264.03200000000004
262.784,264.03200000000004
264.064,264.35200000000003
264.064,265.312
264.064,265.312
264.384,264.672
264.704,264.992
265.024,265.312
265.344,266.624
265.344,269.824
265.344,269.824
266.656,267.264
267.296,267.904
267.93600000000004,269.824
269.856,271.10400000000004
269.856,271.10400000000004
269.856,271.10400000000004
269.856,271.10400000000004
271.136,273.05600000000004
271.136,273.05600000000004
273.088,274.112
274.17600000000004,275.42400000000004
274.17600000000004,275.42400000000004
274.17600000000004,275.42400000000004
274.17600000000004,275.42400000000004
275.456,277.37600000000003
275.456,277.37600000000003
277.408,278.144
278.17600000000004,278.784
278.17600000000004,279.36
278.17600000000004,279.36
278.81600000000003,279.36
279.392,279.968
279.392,280.576
279.392,280.576
280.0,280.576
280.608,281.216
280.608,281.88800000000003
280.608,281.88800000000003
281.24800000000005,281.88800000000003
281.92,282.208
281.92,282.528
282.24,282.528
282.56,282.91200000000003
282.944,283.232
283.264,284.54400000000004
283.264,285.824
284.576,285.024
285.05600000000004,285.184
285.216,285.344
285.37600000000003,285.504
285.536,285.664
285.696,285.824
285.856,286.464
285.856,286.464
285.856,286.464
286.49600000000004,286.944
286.976,287.264
287.29600000000005,287.584
287.61600000000004,287.84000000000003
287.872,288.12800000000004
288.12800000000004,288.384
288.416,288.64000000000004
288.672,288.86400000000003
288.896,289.15200000000004
289.184,289.44
289.47200000000004,289.76
289.79200000000003,290.112
290.144,290.432
290.464,290.752
290.784,292.704
292.736,293.24800000000005
292.736,293.24800000000005
293.28000000000003,293.92
293.28000000000003,294.56
293.952,294.56
294.59200000000004,295.808
294.59200000000004,295.808
294.59200000000004,295.808
295.84000000000003,296.12800000000004
295.84000000000003,297.12
295.84000000000003,297.12
296.16,296.48
296.512,296.8
296.832,297.12
297.15200000000004,298.40000000000003
297.15200000000004,300.992
297.15200000000004,300.992
298.432,299.072
299.10400000000004,299.712
299.744,300.992
301.024,301.98400000000004
301.024,302.30400000000003
301.024,302.30400000000003
302.016,302.144
302.17600000000004,302.30400000000003
302.336,304.03200000000004
302.336,304.672
304.064,304.672
304.704,304.992
304.704,305.216
304.992,305.216
305.24800000000005,305.504
305.536,305.824
305.856,306.30400000000003
305.856,306.49600000000004
306.528,306.81600000000003
306.848,307.072
307.10400000000004,307.32800000000003
307.32800000000003,307.552
307.584,307.712
307.744,307.872
307.93600000000004,308.96000000000004
307.93600000000004,308.96000000000004
307.93600000000004,308.96000000000004
308.992,309.6
308.992,310.08000000000004
308.992,310.08000000000004
309.632,310.08000000000004
310.112,310.72
310.112,311.36
310.112,311.36
310.752,311.36
311.39200000000005,312.0
311.39200000000005,312.0
311.39200000000005,312.0
311.39200000000005,312.0
312.03200000000004,312.288
312.32000000000005,312.608
312.64,313.856
313.88800000000003,314.08000000000004
314.112,314.336
314.36800000000005,314.688
314.72,315.808
314.72,315.808
315.84000000000003,316.44800000000004
315.84000000000003,316.44800000000004
316.48,317.12
317.15200000000004,317.728
317.15200000000004,317.728
317.76,318.208
318.24,318.72
318.24,319.264
318.752,319.00800000000004
319.04,319.264
319.29600000000005,319.84000000000003
319.872,320.48
320.512,320.76800000000003
320.76800000000003,320.992
321.024,321.28000000000003
321.312,321.536
321.568,321.79200000000003
321.824,322.016
322.048,322.336
322.336,322.592
322.624,322.848
322.88,323.168
323.232,323.52000000000004
323.552,323.84000000000003
323.872,324.16
323.872,324.48
324.192,324.48
324.512,324.832
324.86400000000003,325.184
325.216,326.49600000000004
326.528,328.0
328.0,328.096
328.12800000000004,328.25600000000003
328.288,328.41600000000005
328.44800000000004,328.576
328.608,328.736
328.76800000000003,328.928
328.96000000000004,329.88800000000003
328.96000000000004,329.88800000000003
328.96000000000004,329.88800000000003
329.92,330.208
330.24,330.528
330.56,330.848
330.88,331.10400000000004
331.136,331.264
331.29600000000005,331.39200000000005
331.42400000000004,332.288
332.32000000000005,332.608
332.64,333.28000000000003
332.64,333.28000000000003
333.312,333.6
333.632,333.92
333.952,334.56
333.952,334.56
334.592,335.20000000000005
335.232,336.192
336.22400000000005,336.512
336.54400000000004,337.15200000000004
336.54400000000004,337.15200000000004
337.184,337.47200000000004
337.504,337.79200000000003
337.824,338.36800000000005
337.824,338.36800000000005
338.40000000000003,339.00800000000004
339.04,339.456
339.488,339.616
339.648,339.93600000000004
339.968,340.096
340.096,340.22400000000005
340.288,340.576
340.576,340.8
340.8,341.088
341.12,341.34400000000005
341.37600000000003,341.664
341.696,341.856
341.88800000000003,342.17600000000004
342.208,342.528
342.56,342.848
342.88,343.168
343.20000000000005,343.488
343.52000000000004,343.808
343.84000000000003,345.088
343.84000000000003,345.088
343.84000000000003,345.088
343.84000000000003,345.088
345.12,347.68
345.12,347.68
345.12,347.68
345.12,347.68
347.712,348.0
348.03200000000004,348.32000000000005
348.35200000000003,348.64
348.672,349.024
349.05600000000004,349.79200000000003
349.824,350.112
350.144,350.464
350.49600000000004,350.784
350.81600000000003,351.36
351.39200000000005,351.52000000000004
351.552,351.68
351.712,352.0
352.03200000000004,352.32000000000005
352.35200000000003,352.64
352.672,352.96000000000004
352.992,353.28000000000003
353.28000000000003,353.568
353.6,353.88800000000003
353.92,354.08000000000004
354.112,354.36800000000005
354.40000000000003,354.688
354.72,354.944
354.976,355.20000000000005
355.20000000000005,355.52000000000004
355.552,355.84000000000003
355.872,356.48
356.512,356.86400000000003
356.896,357.184
357.216,357.504
357.536,357.824
357.856,358.112
358.17600000000004,358.40000000000003
358.40000000000003,358.624
358.656,358.944
358.976,359.264
359.29600000000005,359.584
359.616,359.904
359.93600000000004,360.48
360.512,360.928
360.96000000000004,361.24800000000005
361.28000000000003,361.568
361.6,361.88800000000003
361.92,362.208
362.208,362.464
362.49600000000004,362.784
362.784,363.04
363.072,363.39200000000005
363.42400000000004,363.712
363.744,364.03200000000004
364.064,364.608
364.64,364.928
364.96000000000004,365.24800000000005
365.28000000000003,365.504
365.53600000000006,365.824
365.856,366.08000000000004
366.112,366.4
366.4,366.688
366.72,367.00800000000004
367.04,367.32800000000003
367.36,367.648
367.68,367.968
368.0,368.32000000000005
368.35200000000003,368.48
368.51200000000006,368.64
368.672,368.96000000000004
368.992,369.28000000000003
369.28000000000003,369.568
369.6,369.728
369.76,369.88800000000003
369.92,370.208
370.24,370.56000000000006
370.592,371.072
371.10400000000004,371.424
371.456,371.84000000000003
371.872,372.16
372.192,374.08000000000004
374.112,376.992
378.432,378.784
378.81600000000003,379.072
379.10400000000004,379.392
379.42400000000004,379.68
379.71200000000005,379.968
380.0,380.288
380.32,380.576
380.608,380.896
380.928,381.024
381.05600000000004,381.184
381.216,381.312
381.344,381.408
381.44,381.66400000000004
381.696,381.952
381.98400000000004,382.24
382.272,382.56
382.59200000000004,382.848
382.88,383.168
383.20000000000005,383.42400000000004
383.456,383.71200000000005
383.744,384.03200000000004
384.064,384.32
384.35200000000003,384.48
384.512,384.576
384.608,384.672
384.704,384.832
384.86400000000003,385.12
385.15200000000004,385.44
385.47200000000004,385.728
385.76,386.016
386.048,386.17600000000004
386.208,386.336
386.368,386.432
386.464,386.59200000000004
386.624,386.72
386.72,386.81600000000003
386.848,386.976
387.00800000000004,387.072
387.10400000000004,387.232
387.264,387.36
387.392,387.52000000000004
387.552,387.648
387.68,387.776
387.808,387.93600000000004
387.93600000000004,388.064
388.064,388.16
388.192,388.32
388.35200000000003,388.44800000000004
388.48,388.576
388.608,388.704
388.736,388.832
388.86400000000003,388.96000000000004
388.992,389.12
389.15200000000004,389.28000000000003
389.312,389.408
389.44,389.536
389.56800000000004,389.66400000000004
389.66400000000004,389.79200000000003
389.824,389.92
389.952,390.08000000000004
390.112,390.17600000000004
390.208,390.30400000000003
390.336,390.432
390.464,390.56
390.59200000000004,390.68800000000005
390.72,390.848
390.88,390.976
391.00800000000004,391.10400000000004
391.136,391.20000000000005
391.232,391.36
391.392,391.488
391.52000000000004,391.584
391.61600000000004,391.744
391.776,391.872
391.904,391.968
392.0,392.12800000000004
392.16,392.288
392.32,392.416
392.44800000000004,392.576
392.608,392.736
392.76800000000003,392.86400000000003
392.896,393.024
393.05600000000004,393.312
393.344,393.824
393.856,394.112
394.144,394.752
394.784,394.91200000000003
394.944,395.072
395.10400000000004,395.20000000000005
395.232,395.36
395.392,395.52000000000004
395.552,395.648
395.68,395.808
395.84000000000003,395.968
396.0,396.12800000000004
396.16,396.25600000000003
396.288,396.384
396.416,396.54400000000004
396.54400000000004,396.608
396.64000000000004,396.76800000000003
396.8,396.896
396.928,397.024
397.05600000000004,397.15200000000004
397.184,397.28000000000003
397.312,397.408
397.44,397.536
397.56800000000004,397.66400000000004
397.696,397.79200000000003
397.824,397.952
397.98400000000004,398.016
398.048,398.17600000000004
398.208,398.30400000000003
398.336,398.464
398.49600000000004,398.59200000000004
398.624,398.72
398.752,398.784
398.81600000000003,398.944
398.976,399.04
399.072,399.20000000000005
399.232,399.36
399.392,399.488
399.52000000000004,399.648
399.68,399.808
399.84000000000003,399.904
399.904,400.0
400.03200000000004,400.16
400.192,400.32
400.35200000000003,400.44800000000004
400.48,400.54400000000004
400.576,400.704
400.736,400.832
400.86400000000003,400.992
401.024,401.12
401.15200000000004,401.24800000000005
401.28000000000003,401.408
401.44,401.536
401.56800000000004,401.66400000000004
401.696,401.824
401.856,401.92
401.952,402.048
402.08000000000004,402.17600000000004
402.208,402.336
402.368,402.49600000000004
402.528,402.624
402.656,402.784
402.784,402.88
402.91200000000003,402.976
403.00800000000004,403.136
403.168,403.296
403.32800000000003,403.42400000000004
403.456,403.584
403.584,403.648
403.68,403.776
403.808,403.93600000000004
403.968,404.096
404.12800000000004,404.25600000000003
404.288,404.384
404.416,404.512
404.54400000000004,404.672
404.704,404.8
404.832,404.96000000000004
404.992,405.12
405.15200000000004,405.24800000000005
405.24800000000005,405.344
405.37600000000003,405.504
